race_control_message_id,session_id,year,event_name,message_time_utc,session_time_ms,category,message,status,flag,scope,sector,racing_number,driver_code,lap_number,taxonomy,normalized_message,missing_session_time,missing_lap_scope,missing_driver_scope,is_driver_scoped,is_lap_scoped
4281,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:15+00:00,3795000.0,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.0,,,1,flags,yellow in track sector #,False,False,True,False,True
4282,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:21+00:00,3801000.0,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,,1,flags,clear in track sector #,False,False,True,False,True
4283,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:22+00:00,3802000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4284,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:27+00:00,3807000.0,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,,1,flags,clear in track sector #,False,False,True,False,True
4285,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:30+00:00,3810000.0,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,,1,flags,clear in track sector #,False,False,True,False,True
4286,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:03:50+00:00,3830000.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,False,False,True,False,True
4287,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:04:09+00:00,3849000.0,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,,1,flags,clear in track sector #,False,False,True,False,True
4288,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:04:18+00:00,3858000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4289,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:04:44+00:00,3884000.0,Other,RACE WILL RESUME AT 16:20,,,,,,,1,other,race will resume at #:#,False,False,True,False,True
4290,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:05:31+00:00,3931000.0,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,,1,flags,clear in track sector #,False,False,True,False,True
4291,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:06:18+00:00,3978000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4292,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:06:30+00:00,3990000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4293,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:06:40+00:00,4000000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4294,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:06:41+00:00,4001000.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,False,False,True,False,True
4295,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:06:56+00:00,4016000.0,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,,1,flags,yellow in track sector #,False,False,True,False,True
4296,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:07:18+00:00,4038000.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,1,flags,clear in track sector #,False,False,True,False,True
4297,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:08:26+00:00,4106000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4298,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:08:27+00:00,4107000.0,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,,1,flags,clear in track sector #,False,False,True,False,True
4299,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:08:31+00:00,4111000.0,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,,1,flags,clear in track sector #,False,False,True,False,True
4300,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:10:27+00:00,4227000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4301,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:10:32+00:00,4232000.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,False,False,True,False,True
4302,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:11:04+00:00,4264000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4303,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:11:05+00:00,4265000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4304,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:11:16+00:00,4276000.0,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,,1,flags,clear in track sector #,False,False,True,False,True
4305,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:12:13+00:00,4333000.0,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,,1,flags,clear in track sector #,False,False,True,False,True
4306,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:12:17+00:00,4337000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4307,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:12:18+00:00,4338000.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,1,flags,clear in track sector #,False,False,True,False,True
4308,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:12:50+00:00,4370000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4309,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:12:52+00:00,4372000.0,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,,1,flags,clear in track sector #,False,False,True,False,True
4310,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:08+00:00,4388000.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,False,False,True,False,True
4311,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:10+00:00,4390000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
4312,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:15+00:00,4395000.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,,1,flags,clear in track sector #,False,False,True,False,True
4313,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:15+00:00,4395000.0,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,,1,flags,clear in track sector #,False,False,True,False,True
4314,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:15+00:00,4395000.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,,1,flags,clear in track sector #,False,False,True,False,True
4315,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:13:15+00:00,4395000.0,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,,1,flags,yellow in track sector #,False,False,True,False,True
4316,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:14:02+00:00,4442000.0,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,,1,flags,clear in track sector #,False,False,True,False,True
4317,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:14:21+00:00,4461000.0,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,,1,flags,clear in track sector #,False,False,True,False,True
4318,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:15:01+00:00,4501000.0,Other,RACE WILL START BEHIND THE SAFETY CAR,,,,,,,1,safety_car,race will start behind the safety car,False,False,True,False,True
4319,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:20:00+00:00,4800000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
4320,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:29:35+00:00,5375000.0,Other,ROLLING START,,,,,,,4,other,rolling start,False,False,True,False,True
4321,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:34:11+00:00,5651000.0,Other,CAR 55 (SAI) TIME 2:03.311 DELETED - TRACK LIMITS AT TURN 6 LAP 5 16:32:41,,,,,,,6,other,car # (sai) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4322,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:38:14+00:00,5894000.0,Other,CAR 10 (GAS) TIME 2:02.794 DELETED - TRACK LIMITS AT TURN 4 LAP 7 16:36:28,,,,,,,8,other,car # (gas) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4323,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:38:33+00:00,5913000.0,Other,CAR 12 (ANT) TIME 2:02.188 DELETED - TRACK LIMITS AT TURN 18 LAP 7 16:38:08,,,,,,,8,other,car # (ant) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4324,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:40:09+00:00,6009000.0,Other,CAR 6 (HAD) TIME 2:02.837 DELETED - TRACK LIMITS AT TURN 4 LAP 8 16:38:24,,,,,,,9,other,car # (had) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4325,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:40:19+00:00,6019000.0,Other,CAR 43 (COL) TIME 2:04.446 DELETED - TRACK LIMITS AT TURN 4 LAP 8 16:38:33,,,,,,,9,other,car # (col) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4326,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:42:18+00:00,6138000.0,Other,CAR 5 (BOR) TIME 2:03.996 DELETED - TRACK LIMITS AT TURN 4 LAP 9 16:40:29,,,,,,,10,other,car # (bor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4327,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:46:35+00:00,6395000.0,Other,CAR 55 (SAI) TIME 2:04.978 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:44:49,,,,,,,12,other,car # (sai) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4328,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:48:00+00:00,6480000.0,Drs,DRS ENABLED,ENABLED,,,,,,12,drs,drs enabled,False,False,True,False,True
4329,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:48:01+00:00,6481000.0,Other,NORMAL GRIP CONDITIONS,,,,,,,13,other,normal grip conditions,False,False,True,False,True
4330,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:48:27+00:00,6507000.0,Other,CAR 6 (HAD) TIME 2:04.240 DELETED - TRACK LIMITS AT TURN 4 LAP 12 16:46:40,,,,,,,13,other,car # (had) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4331,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 14:58:13+00:00,7093000.0,Other,CAR 43 (COL) TIME 1:49.645 DELETED - TRACK LIMITS AT TURN 4 LAP 17 16:56:40,,,,,,,18,other,car # (col) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4332,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:13:39+00:00,8019000.0,Other,CAR 4 (NOR) TIME 1:47.660 DELETED - TRACK LIMITS AT TURN 10 LAP 26 17:12:48,,,,,,,27,other,car # (nor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4333,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:14:34+00:00,8074000.0,Other,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 26 17:13:02 (PIT),,,,,,,27,other,car # (sai) lap deleted - track limits at turn # lap # #:#:# (pit),False,False,True,False,True
4334,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:16:18+00:00,8178000.0,Flag,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS,,BLACK AND WHITE,Driver,,55.0,SAI,28,flags,black and white flag for car # (sai) - track limits,False,False,False,True,True
4335,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:18:03+00:00,8283000.0,Other,CAR 14 (ALO) TIME 1:48.720 DELETED - TRACK LIMITS AT TURN 6 LAP 28 17:16:45,,,,,,,29,other,car # (alo) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4336,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:35:18+00:00,9318000.0,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:35:18,,BLUE,Driver,,6.0,HAD,39,flags,waved blue flag for car # (had) timed at #:#:#,False,False,False,True,True
4337,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:37:40+00:00,9460000.0,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:40,,BLUE,Driver,,6.0,HAD,40,flags,waved blue flag for car # (had) timed at #:#:#,False,False,False,True,True
4338,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:37:44+00:00,9464000.0,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:44,,BLUE,Driver,,6.0,HAD,40,flags,waved blue flag for car # (had) timed at #:#:#,False,False,False,True,True
4339,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:37:53+00:00,9473000.0,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:52,,BLUE,Driver,,6.0,HAD,40,flags,waved blue flag for car # (had) timed at #:#:#,False,False,False,True,True
4340,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:45:22+00:00,9922000.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,,44,red_flag,chequered flag,False,False,True,False,True
4341,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:46:05+00:00,9965000.0,Other,CAR 23 (ALB) TIME 1:47.252 DELETED - TRACK LIMITS AT TURN 10 LAP 44 17:45:15,,,,,,,44,other,car # (alb) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4342,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:46:41+00:00,10001000.0,Other,CAR 22 (TSU) TIME 1:48.375 DELETED - TRACK LIMITS AT TURN 4 LAP 44 17:45:10,,,,,,,44,other,car # (tsu) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4343,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:48:29+00:00,10109000.0,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,,44,pit_entry_exit,all pass holders may access the pit lane,False,False,True,False,True
4344,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:48:59+00:00,10139000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,,44,flags,double yellow in track sector #,False,False,True,False,True
4345,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 15:49:46+00:00,10186000.0,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,,44,flags,clear in track sector #,False,False,True,False,True
4230,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:19:00+00:00,,Other,LOW GRIP CONDITIONS,,,,,,,1,other,low grip conditions,True,False,True,False,True
4231,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:20:00+00:00,,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,True,False,True,False,True
4232,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:22:08+00:00,,Other,AWNINGS MAY BE USED,,,,,,,1,other,awnings may be used,True,False,True,False,True
4233,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:26:06+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4234,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:26:17+00:00,,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,,1,flags,clear in track sector #,True,False,True,False,True
4235,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:28:44+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4236,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:28:52+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4237,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:28:59+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4238,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:29:06+00:00,,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,,1,flags,clear in track sector #,True,False,True,False,True
4239,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:30:00+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
4240,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:30:53+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4241,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:30:54+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4242,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:31:00+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4243,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:31:03+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4244,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:31:08+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4245,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:31:10+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4246,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:38:46+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4247,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:38:53+00:00,,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,,1,flags,clear in track sector #,True,False,True,False,True
4248,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:42:58+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4249,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:01+00:00,,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,,1,flags,clear in track sector #,True,False,True,False,True
4250,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:44+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4251,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:48+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4252,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:50+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4253,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:50+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4254,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:43:55+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
4255,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:44:02+00:00,,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,,1,flags,clear in track sector #,True,False,True,False,True
4256,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:44:06+00:00,,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,,1,other,track surface slippery in track sector #,True,False,True,False,True
4257,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:44:08+00:00,,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,,1,flags,clear in track sector #,True,False,True,False,True
4258,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:50:18+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 100%,,,,,,,1,other,risk of rain for f1 race is #%,True,False,True,False,True
4259,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:55:01+00:00,,Other,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR,,,,,,,1,safety_car,formation lap will be started behind the safety car,True,False,True,False,True
4260,2025-belgian-grand-prix-r,2025,Belgian Grand Prix,2025-07-27 12:57:01+00:00,,Drs,DRS DISABLED,DISABLED,,,,,,1,drs,drs disabled,True,False,True,False,True
4363,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:03:06+00:00,186000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
4364,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:04:34+00:00,274000.0,Drs,DRS ENABLED,ENABLED,,,,,,2,drs,drs enabled,False,False,True,False,True
4365,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:06:37+00:00,397000.0,Other,CAR 10 (GAS) TIME 1:25.330 DELETED - TRACK LIMITS AT TURN 1 LAP 2 15:04:55,,,,,,,3,other,car # (gas) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4366,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:08:27+00:00,507000.0,Other,INCIDENT INVOLVING CAR 5 (BOR) NOTED - FALSE START - MOVING BEFORE SIGNAL,,,,,,,4,investigations_noted,incident involving car # (bor) noted - false start - moving before signal,False,False,True,False,True
4367,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:09:03+00:00,543000.0,Other,CAR 27 (HUL) TIME 1:24.397 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:07:43,,,,,,,5,other,car # (hul) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4368,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:10:20+00:00,620000.0,Other,INCIDENT INVOLVING CAR 27 (HUL) NOTED - FALSE START - MOVING BEFORE SIGNAL,,,,,,,6,investigations_noted,incident involving car # (hul) noted - false start - moving before signal,False,False,True,False,True
4369,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:12:57+00:00,777000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 5 (BOR) REVIEWED NO FURTHER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,,,,,,,8,investigations_noted,fia stewards: incident involving car # (bor) reviewed no further investigation - false start - moving before signal,False,False,True,False,True
4370,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:13:05+00:00,785000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,,,,,,,8,investigations_noted,fia stewards: incident involving car # (hul) under investigation - false start - moving before signal,False,False,True,False,True
4371,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:15:06+00:00,906000.0,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - FALSE START - MOVING BEFORE SIGNAL,,,,,,,9,penalties,fia stewards: # second time penalty for car # (hul) - false start - moving before signal,False,False,True,False,True
4372,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:34:18+00:00,2058000.0,Other,CAR 87 (BEA) TIME 1:23.890 DELETED - TRACK LIMITS AT TURN 14 LAP 21 15:32:32,,,,,,,23,other,car # (bea) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
4373,2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,2025-08-03 13:34:21+00:00,2061000.0,Other,CAR 27 (HUL) TIME 1:24.497 DELETED - TRACK LIMITS AT TURN 7 LAP 22 15:33:23,,,,,,,23,other,car # (hul) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
