session_id,year,event_name,driver_code,segment_id,start_ms,end_ms,rows,start_lap,end_lap,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,duration_ms,dominant_family
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,69,5005287,5006387,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,210,7744887,7745987,12,54,54,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,230,8155387,8156487,12,58,58,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,140,6422387,6423487,12,37,37,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,151,6551387,6552487,12,39,39,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,127,6034787,6035887,12,32,32,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,139,6394387,6395487,12,37,37,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,124,5995687,5996787,12,32,32,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,188,7299687,7300787,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,69,5005287,5006387,12,22,22,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,124,5995687,5996787,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,185,7249287,7250387,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,189,7334687,7335787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,185,7249287,7250387,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,189,7334687,7335787,12,51,51,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,124,5995687,5996787,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,69,5005287,5006387,12,22,22,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,210,7744887,7745987,12,55,55,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,69,5005287,5006387,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,124,5995687,5996787,12,32,32,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,185,7249287,7250387,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,189,7334687,7335787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,210,7744887,7745987,12,54,54,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,210,7744887,7745987,12,55,55,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,189,7334687,7335787,12,51,51,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,185,7249287,7250387,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,84,5264687,5265787,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,67,4979787,4980887,12,21,22,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,69,5005287,5006387,12,22,22,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,124,5995687,5996787,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,189,7334687,7335787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,210,7744887,7745987,12,55,55,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,124,5995687,5996787,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,185,7249287,7250387,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,69,5005287,5006387,12,22,22,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,69,5005287,5006387,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,124,5995687,5996787,12,32,32,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,127,6034787,6035887,12,32,32,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,139,6394387,6395487,12,37,37,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,140,6422387,6423487,12,37,37,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,151,6551387,6552487,12,39,39,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,182,7165387,7166487,12,47,47,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,185,7249287,7250387,12,48,48,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,188,7299687,7300787,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,189,7334687,7335787,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,210,7744887,7745987,12,53,53,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,230,8155387,8156487,12,58,58,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,151,6551387,6552487,12,40,40,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,189,7334687,7335787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,124,5995687,5996787,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,127,6034787,6035887,12,33,33,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,103,5637287,5638387,12,28,28,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,140,6422387,6423487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,281,9197387,9198487,12,71,71,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,210,7744887,7745987,12,54,54,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,84,5264687,5265787,12,24,24,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,76,5120387,5121487,12,23,23,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,69,5005287,5006387,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,185,7249287,7250387,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,91,5353887,5354987,12,25,25,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,188,7299687,7300787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,139,6394387,6395487,12,38,38,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,233,8180787,8181887,12,59,59,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,69,5005287,5006387,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,89,5333287,5334387,12,25,25,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,21,3879787,3880887,12,7,7,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,67,4979787,4980887,12,21,21,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,27,4065787,4066887,12,9,9,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,185,7249287,7250387,12,49,49,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,248,8554387,8555487,12,64,64,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,230,8155387,8156487,12,59,59,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,182,7165387,7166487,12,48,48,0,0,12,0,0,1200,location_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,189,7334687,7335787,12,50,50,12,0,0,0,0,1200,car_gap_too_large
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,256,8713787,8714887,12,66,66,12,0,0,0,0,1200,car_gap_too_large
