session_id,year,event_name,driver_code,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,car_related_rows,location_related_rows,non_ok_pct,longest_segment_ms,segments_over_2s,degraded_windows,severe_windows,windows_with_incident_context,max_window_non_ok_pct,desktop_replay_risk_score,desktop_guidance
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,PIA,55364,849,544,103,151,51,0,647,600,1.5334874647785566,1300,0,70,0,28,8.333333333333332,12.800616525780892,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,RUS,55364,849,544,103,151,51,0,647,600,1.5334874647785566,1300,0,70,0,28,8.333333333333332,12.800616525780892,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,OCO,57838,848,464,135,204,45,0,599,605,1.4661641135585601,1900,0,76,0,44,8.666666666666668,12.797989787567575,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,TSU,57845,848,464,135,204,45,0,599,605,1.4659866885642665,1900,0,76,0,44,8.666666666666668,12.797280087590401,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,BEA,57870,848,464,135,204,45,0,599,605,1.465353378261621,1900,0,76,0,44,8.666666666666668,12.79474684637982,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ANT,57875,848,464,135,204,45,0,599,605,1.4652267818574514,1900,0,76,0,44,8.666666666666668,12.79424046076314,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ALB,57881,848,464,135,204,45,0,599,605,1.4650748950432784,1900,0,76,0,44,8.666666666666668,12.793632913506448,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LAW,57888,848,464,135,204,45,0,599,605,1.46489773355445,1900,0,76,0,44,8.666666666666668,12.792924267551134,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,PIA,57394,835,464,132,194,45,0,596,594,1.4548559082830959,1900,0,75,0,44,8.666666666666668,12.752756966465718,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,SAI,46568,677,351,113,179,34,0,464,499,1.4537880089331732,1400,0,62,0,44,8.666666666666668,12.748485369066028,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,SAI,6592,115,98,7,3,7,0,105,52,1.7445388349514563,1300,0,11,0,6,7.000000000000001,12.578155339805827,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,TSU,56058,806,564,92,109,41,0,656,535,1.437796567840451,1400,0,70,0,56,8.333333333333332,12.41785293802847,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,SAI,56062,806,564,92,109,41,0,656,535,1.4376939816631586,1400,0,70,0,56,8.333333333333332,12.4174425933193,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,COL,56085,806,564,92,109,41,0,656,535,1.4371043951145583,1400,0,70,0,56,8.333333333333332,12.415084247124899,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,OCO,56093,806,564,92,109,41,0,656,535,1.4368994348670958,1400,0,70,0,56,8.333333333333332,12.41426440613505,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,PIA,55769,795,553,92,109,41,0,645,524,1.425523140095752,1400,0,68,0,56,8.333333333333332,12.368759227049674,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,NOR,55795,795,553,92,109,41,0,645,524,1.424858858320638,1400,0,68,0,56,8.333333333333332,12.366102099949218,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALB,23029,328,202,45,58,23,0,247,206,1.4242911112076078,1300,0,29,0,30,8.333333333333332,12.363831111497097,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LEC,55875,795,553,92,109,41,0,645,524,1.4228187919463087,1400,0,68,0,56,8.333333333333332,12.3579418344519,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,RUS,55884,795,553,92,109,41,0,645,524,1.4225896499892634,1400,0,68,0,56,8.333333333333332,12.357025266623719,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,VER,55888,795,553,92,109,41,0,645,524,1.4224878328084742,1400,0,68,0,56,8.333333333333332,12.356617997900564,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HUL,55907,795,553,92,109,41,0,645,524,1.4220044001645589,1400,0,68,0,56,8.333333333333332,12.354684267324902,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAM,55927,795,553,92,109,41,0,645,524,1.4214958785559748,1400,0,68,0,56,8.333333333333332,12.352650180890565,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAD,55932,795,553,92,109,41,0,645,524,1.4213688049774726,1400,0,68,0,56,8.333333333333332,12.352141886576558,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,GAS,55949,795,553,92,109,41,0,645,524,1.4209369246992798,1400,0,68,0,56,8.333333333333332,12.350414365463784,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,LAW,60495,884,596,116,125,47,0,712,550,1.4612777915530208,1400,0,71,0,44,8.0,12.245111166212084,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ANT,60560,884,596,116,125,47,0,712,550,1.4597093791281375,1400,0,71,0,44,8.0,12.23883751651255,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,COL,60651,884,596,116,125,47,0,712,550,1.4575192494765132,1400,0,71,0,44,8.0,12.230076997906053,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,LEC,60682,884,596,116,125,47,0,712,550,1.4567746613493293,1400,0,71,0,44,8.0,12.227098645397318,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,BOR,60690,884,596,116,125,47,0,712,550,1.4565826330532212,1400,0,71,0,44,8.0,12.226330532212884,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,OCO,60694,884,596,116,125,47,0,712,550,1.4564866378884238,1400,0,71,0,44,8.0,12.225946551553696,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,GAS,60698,884,596,116,125,47,0,712,550,1.4563906553757948,1400,0,71,0,44,8.0,12.22556262150318,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HUL,60712,884,596,116,125,47,0,712,550,1.4560548161813152,1400,0,71,0,44,8.0,12.22421926472526,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HAM,61023,884,596,116,125,47,0,712,550,1.448634121560723,1400,0,71,0,44,8.0,12.194536486242892,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ALO,61028,884,596,116,125,47,0,712,550,1.4485154355377858,1400,0,71,0,44,8.0,12.194061742151144,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,BEA,61158,885,596,117,125,47,0,713,550,1.447071519670362,1400,0,71,0,44,8.0,12.188286078681449,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,VER,60275,871,585,116,123,47,0,701,537,1.4450435503940273,1400,0,70,0,44,8.0,12.18017420157611,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,NOR,60282,871,585,116,123,47,0,701,537,1.444875750638665,1400,0,70,0,44,8.0,12.179503002554661,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,RUS,60221,870,585,116,123,46,0,701,536,1.4446787665432326,1400,0,70,0,44,8.0,12.17871506617293,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,PIA,60304,871,585,116,123,47,0,701,537,1.4443486335898117,1400,0,70,0,44,8.0,12.177394534359248,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,SAI,60329,871,585,116,123,47,0,701,537,1.443750103598601,1400,0,70,0,44,8.0,12.175000414394404,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HAD,60395,871,585,116,123,47,0,701,537,1.442172365262025,1400,0,70,0,44,8.0,12.1686894610481,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,TSU,60414,871,585,116,123,47,0,701,537,1.4417188068990632,1400,0,70,0,44,8.0,12.166875227596254,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,STR,60467,871,585,116,123,47,0,701,537,1.4404551242826666,1400,0,70,0,44,8.0,12.161820497130666,diagnostics_only
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ALB,60476,871,585,116,123,47,0,701,537,1.4402407566638005,1400,0,70,0,44,8.0,12.160963026655203,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ANT,44998,574,371,80,84,39,0,451,375,1.2756122494333082,1400,0,51,0,36,8.333333333333332,11.769115664399898,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,BOR,2918,52,25,11,9,7,0,36,29,1.782042494859493,1400,0,5,0,10,5.0,11.128169979437972,diagnostics_only
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,GAS,7510,119,79,15,20,5,0,94,86,1.584553928095872,1300,0,10,0,22,5.687203791469194,10.887978745558843,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,LEC,6781,125,77,20,22,6,0,97,80,1.8433859312785725,1300,0,12,0,21,4.333333333333334,10.840210391780957,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,LAW,4813,69,57,9,0,3,0,66,13,1.4336172865156867,1200,0,7,0,4,4.0,8.934469146062746,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,PIA,1286,16,13,2,0,1,0,15,3,1.244167962674961,1300,0,1,0,4,4.333333333333334,8.443338517366511,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,STR,1017,8,0,5,0,3,0,5,8,0.7866273352999017,200,0,1,0,3,1.1111111111111112,4.035398230088496,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,BOR,778,3,0,3,0,0,0,3,0,0.3856041131105398,200,0,1,0,2,1.0,2.3424164524421593,diagnostics_only
