session_id,year,event_name,rotation_degrees,circuit_marker_id,marker_type,marker_number,marker_letter,x,y,angle_degrees,distance_m,position_xy_samples,position_driver_count,x_min,x_max,y_min,y_max,x_p01,x_p99,y_p01,y_p99,has_marker,minmax_pad_x,minmax_pad_y,core_pad_x,core_pad_y,outside_minmax_bounds,outside_core_bounds,marker_coordinate_issue
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2342,corner,4,,-676.0693652512309,-2600.6091257160274,98.59121328981095,1123.9665753638894,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2343,corner,5,,-1907.3326955178982,-3176.9562439254723,-88.84133007407493,1254.7870621724321,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2344,corner,6,,-3137.5593907383045,-2430.703374495633,76.7596891131636,1409.716742515942,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2345,corner,7,,-4269.134881984064,-3061.383489615324,-206.14602841635806,1533.8762265668915,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2346,corner,8,,-4102.85861495594,-3929.779531894037,-103.47547732876453,1632.264709844777,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2347,corner,9,,1099.937315405985,-4144.409317682837,-103.85433294911317,2164.5657174695675,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2348,corner,10,,3806.3527998616332,-4793.668301112775,-89.35439995404974,2439.3843744861574,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2349,corner,11,,9665.021110379748,-2550.919180644675,-14.93577695515648,3064.6252910482044,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2350,corner,12,,9121.664811212708,-1632.476629886879,-190.68247210100918,3190.361986864857,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2351,corner,13,,10178.349780215427,-1114.2869760280732,-65.47564941450844,3311.265373342355,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2352,corner,14,,10550.674337648416,-506.2839966977317,12.80443445178615,3385.98193899594,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2353,corner,15,,10423.83331142524,-365.12324260597416,-150.4254968779324,3408.955338411355,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2354,corner,16,,10488.330955116391,520.3380238835039,26.564442806433156,3502.8901986947917,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2355,corner,17,,-2590.1974394339068,924.3686299701099,-197.70238483941122,4811.5134157532175,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2356,corner,18,,-1584.2044787404711,167.169604298188,-93.53368255106844,4963.557857381866,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2357,corner,19,,428.83100056233343,623.5196314303143,-94.33128150175669,5162.3166030886405,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2358,marshal_light,1,,4997.957173703629,-1831.876604165387,23.24805610824682,371.1309626755057,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2359,marshal_light,2,,4511.520511539388,-2597.2187311371863,146.1485002042901,468.86696152653883,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2360,marshal_light,3,,4327.19899532014,-3537.7567482945706,-19.19396110403489,560.8527470245921,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2361,marshal_light,4,,-647.0913399390502,-2596.1671217309804,90.07404441999982,1123.9665753638894,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2362,marshal_light,5,,-1873.8392260589271,-3176.0745164122286,-87.25959480954108,1254.7870621724321,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2363,marshal_light,6,,-3081.2194955373425,-2446.9368035744365,73.39379190852074,1382.549846630411,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2364,marshal_light,7,,-4229.050767166637,-2983.101286473612,-209.5138053434215,1533.8762265668915,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2365,marshal_light,8,,-4086.55923136568,-3933.647160981905,-103.04993499227005,1632.264709844777,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2366,marshal_light,9,,1124.3363091631634,-4150.421866306782,-104.17659812148966,2164.5657174695675,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2367,marshal_light,10,,3898.4841158438603,-4792.627182158717,-89.30325334034013,2439.3843744861574,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2368,marshal_light,11,,9677.97299332446,-2485.3110302253635,-2.209133327697984,3092.1598101061804,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2369,marshal_light,12,,9140.866008230416,-1542.4674449145018,-196.08943685523633,3200.057019247262,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2370,marshal_light,13,,10182.07385268481,-1112.3778018181606,-62.739549358182856,3311.265373342355,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2371,marshal_light,14,,10547.20714841317,-498.6562712726445,25.71166460966417,3385.98193899594,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2372,marshal_light,15,,10407.489981897303,-335.87639314693115,-156.4368431063108,3414.7801769508246,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2373,marshal_light,16,,10467.019726911996,556.3294712497441,38.71174201538648,3508.4822216397156,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2374,marshal_light,17,,-2590.1974394339068,924.3686299701099,-207.11890135197746,4811.5134157532175,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2375,marshal_light,18,,-1592.5547397242626,167.8120645619756,-94.34042821261917,4963.557857381866,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2376,marshal_light,19,,478.96239027630145,619.9570060999004,-94.12286918909055,5184.591871911035,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2377,marshal_sector,1,,2803.3987981021296,-478.80618962986046,58.00010505595321,112.03876535782526,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2378,marshal_sector,2,,4617.257508946059,-1506.088225048306,61.24635373582045,327.6863805747263,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2379,marshal_sector,3,,4456.171055373532,-2709.653010828286,-17.91093587722867,481.02955400544454,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2380,marshal_sector,4,,3514.326544051583,-4182.512344740386,-71.65652312663332,681.0472289230739,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2381,marshal_sector,5,,1648.8043395873856,-3853.7150502365357,-122.87850901388938,877.4535660370314,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2382,marshal_sector,6,,-128.30653991748932,-2738.775733689044,-117.70956008966621,1073.7194002172337,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2383,marshal_sector,7,,-3170.8549185949987,-2427.392236675971,85.22209702069824,1409.716742515942,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2384,marshal_sector,8,,-4149.705896985557,-3912.3433710527734,-114.59151927887854,1632.264709844777,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2385,marshal_sector,9,,-2553.342889208936,-4015.7226035617423,72.08178591076071,1793.2902038870616,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2386,marshal_sector,10,,526.4584826336404,-4088.233649307478,89.41359402381273,2108.7554801858405,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2387,marshal_sector,11,,4350.028328369526,-4768.599976217229,-84.7942717570709,2486.3019193355085,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2388,marshal_sector,12,,8872.11257422371,-3191.8127337970427,-62.04050017161049,2981.0336937070447,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2389,marshal_sector,13,,9505.668689100446,-2220.2873768411337,49.32020015920982,3114.9357966251882,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2390,marshal_sector,14,,9794.509221480319,-1197.4228367127662,-88.85517025342142,3270.1787534267596,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2391,marshal_sector,15,,10550.906697066988,-585.5380706144956,-3.309013042477517,3377.771406258993,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2392,marshal_sector,16,,10509.999513652534,384.96492462559263,0.3545388708608712,3488.836142224232,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2393,marshal_sector,17,,2079.953309642433,905.0761640205983,88.6675591422101,4344.51967640373,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2394,marshal_sector,18,,-2236.023053672653,1077.7389850888403,94.31787856754198,4775.18457563387,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2395,marshal_sector,19,,-1894.2499472827622,246.1673534720312,-110.11498057466295,4917.859184918072,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-miami-grand-prix-r,2025,Miami Grand Prix,2.0,2396,marshal_sector,20,,-22.539872289684354,602.3514891089849,-82.13234055613526,5130.09700903487,362855,20,-4420.0,10566.0,-4795.0,1081.0,-4397.0,10555.0,-4777.0,1068.0,True,1198.88,500.0,747.6,292.25,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2397,corner,1,,-4002.5498661460833,-1659.2946044991618,-97.82392870469776,258.6155227381268,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2398,corner,2,,-10194.152086855822,-1797.2700204435946,111.88313377257879,874.7563222493422,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2399,corner,3,,-10487.442618448618,-2314.6945517724075,-30.15716702996394,943.4033271179383,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2400,corner,4,,-11612.711556602806,-3147.8826331294936,140.59195787354795,1079.4889520480656,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2401,corner,5,,-13160.352086037015,-7153.475069517273,-178.31172884591876,1500.6845023317123,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2402,corner,6,,-13043.750758589213,-8102.168121445727,-21.4386519733737,1612.6496885651613,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2403,corner,7,,-14871.735794051183,-10110.13631173347,-171.05139602443612,1895.3988622819213,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2404,corner,8,,-11074.14236341196,-9919.316626373356,90.9730095125042,2284.407354668393,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2405,corner,9,,-8677.443388922406,-9848.486839053796,-41.148155207078,2538.1076138076996,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2406,corner,10,,-8237.282519977727,-8597.52562471613,-180.56795042522023,2676.417717322029,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2407,corner,11,,-8627.001765725101,-6142.266366985422,-191.14447209022003,2930.712254294549,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2408,corner,12,,-8140.502538082326,-5357.265931568226,115.09022178802522,3023.9534022745306,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2409,corner,13,,-7328.02827991963,-5441.099711541869,-90.97901268389123,3087.6095977408504,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2410,corner,14,,-3203.535205733467,-5287.1526108486405,64.02888553347759,3530.5951555263327,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2411,corner,15,,-2813.3766286096075,-5561.05664668873,-96.25082233626188,3578.8512403758436,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2412,corner,16,,1549.6159178222933,-2360.470641944083,-51.56989885889029,4122.38153472012,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2413,corner,17,,3183.621546926235,-1411.8382518196768,-7.579908469050402,4316.325086694913,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2414,corner,18,,2461.8283511989794,-336.4552654753461,86.24746693674015,4456.096574205472,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2415,corner,19,,-395.8334440528106,-1491.902321353356,-73.50537254412396,4763.199941149015,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2416,marshal_light,1,,-1480.3706396746493,-1602.7750975272356,94.3619754171813,0.3061359456622387,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2417,marshal_light,2,,-3628.2399320881673,-1692.9566552066572,-90.91082162603851,194.48139368059304,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2418,marshal_light,3,,-6503.213224356802,-1229.9999332124025,89.87633132902688,507.60483767924313,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2419,marshal_light,4,,-8902.84071935323,-1444.973197288156,99.32386144332267,738.2022978684435,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2420,marshal_light,5,,-11658.645588519206,-3203.5573338467484,141.25758450063665,1079.4889520480656,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2421,marshal_light,6,,-12822.096692744082,-6178.709087511204,-201.99723444617706,1416.4902296436665,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2422,marshal_light,7,,-13058.62284739832,-8137.11953298713,-27.15244502939711,1612.6496885651613,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2423,marshal_light,8,,-14343.791589538778,-9326.144156127042,134.7115494339557,1784.7813236582078,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2424,marshal_light,9,,-11476.061276113058,-9941.227921067893,95.56560352639406,2244.1743682943325,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2425,marshal_light,10,,-9209.084081212295,-10069.989187115387,-89.8078430144225,2471.4239066597725,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2426,marshal_light,11,,-8237.05169469188,-8570.933371916359,-0.34914948219619646,2676.417717322029,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2427,marshal_light,12,,-8586.57442327428,-6726.37812955705,-167.64007359436224,2864.9876718527767,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2428,marshal_light,13,,-6458.181936737044,-5438.001597849499,-86.7780998114448,3198.6176298045384,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2429,marshal_light,14,,-4288.770824057525,-5346.353234225681,94.34123112347056,3413.274794664318,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,0.0,2430,marshal_light,15,,-1389.5395950253824,-4932.76802051964,-65.38525081210878,3738.8202020434264,400409,20,-14916.0,3191.0,-10396.0,-358.0,-14892.0,3170.0,-10387.0,-376.0,True,1448.56,803.04,903.1,500.55,False,False,none
